country_code,Year,Month,day,month_year,total_passengers_official,Domestic,International,total_passengers_open
SVK,2015,11,1,November 2015,115.177,2.312,112.865,118.367
SVK,2015,12,1,December 2015,120.954,2.123,118.831,124.011
SVK,2016,1,1,January 2016,119.327,1.769,117.558,121.364
SVK,2016,2,1,February 2016,116.256,2.804,113.452,118.324
SVK,2016,3,1,March 2016,127.283,2.283,125.0,130.536
SVK,2016,4,1,April 2016,144.646,2.035,142.611,146.899
SVK,2016,5,1,May 2016,157.114,2.116,154.998,161.173
SVK,2016,6,1,June 2016,202.929,2.866,200.063,208.079
SVK,2016,7,1,July 2016,320.954,1.34,319.614,324.554
SVK,2016,8,1,August 2016,319.938,1.461,318.477,322.161
SVK,2016,9,1,September 2016,231.816,1.937,229.879,234.19
SVK,2016,10,1,October 2016,162.512,1.734,160.778,164.976
SVK,2016,11,1,November 2016,125.568,2.458,123.11,128.562
SVK,2016,12,1,December 2016,129.918,2.097,127.821,132.376
SVK,2017,1,1,January 2017,121.538,1.785,119.753,124.245
SVK,2017,2,1,February 2017,111.195,2.112,109.083,114.897
SVK,2017,3,1,March 2017,133.759,2.478,131.281,135.856
SVK,2017,4,1,April 2017,149.353,1.578,147.775,151.12
SVK,2017,5,1,May 2017,159.894,1.917,157.977,162.358
SVK,2017,6,1,June 2017,231.068,2.12,228.948,234.207
SVK,2017,7,1,July 2017,380.555,1.813,378.742,383.925
SVK,2017,8,1,August 2017,375.234,1.789,373.445,377.191
SVK,2017,9,1,September 2017,269.858,1.945,267.913,272.791
SVK,2017,10,1,October 2017,176.187,1.98,174.207,179.081
SVK,2017,11,1,November 2017,146.118,2.674,143.444,149.271
SVK,2017,12,1,December 2017,147.892,2.011,145.881,151.982
SVN,2010,9,1,September 2010,156.074,0.011,156.063,156.847
SVN,2010,10,1,October 2010,121.76,0.072,121.688,122.29
SVN,2011,3,1,March 2011,88.116,0.053,88.063,88.558
SVN,2011,4,1,April 2011,105.974,0.066,105.908,106.537
SVN,2015,9,1,September 2015,157.02,0.132,156.888,157.508
SWE,2010,1,1,January 2010,1750.487,416.197,1334.29,2107.887
SWE,2010,2,1,February 2010,1805.106,500.617,1304.489,2230.51
SWE,2010,3,1,March 2010,2213.762,620.589,1593.173,2747.89
SWE,2010,4,1,April 2010,1611.699,363.159,1248.54,1918.456
SWE,2010,5,1,May 2010,2424.184,565.374,1858.81,2904.677
SWE,2010,6,1,June 2010,2556.704,519.314,2037.39,2998.005
SWE,2010,7,1,July 2010,2403.868,340.095,2063.773,2680.033
SWE,2010,8,1,August 2010,2504.682,468.258,2036.424,2895.591
SWE,2010,9,1,September 2010,2599.314,599.448,1999.866,3107.879
SWE,2010,10,1,October 2010,2533.992,611.917,1922.075,3052.701
SWE,2010,11,1,November 2010,2224.991,604.654,1620.337,2755.744
SWE,2010,12,1,December 2010,2017.975,510.77,1507.205,2464.895
SWE,2011,1,1,January 2011,1953.084,461.523,1491.561,2347.069
SWE,2011,2,1,February 2011,1944.805,522.275,1422.53,2389.911
SWE,2011,3,1,March 2011,2344.965,635.912,1709.053,2884.872
SWE,2011,4,1,April 2011,2426.121,578.272,1847.849,2903.265
SWE,2011,5,1,May 2011,2776.014,692.965,2083.049,3350.513
SWE,2011,6,1,June 2011,2817.887,564.668,2253.219,3284.396
SWE,2011,7,1,July 2011,2700.228,399.269,2300.959,3042.726
SWE,2011,8,1,August 2011,2698.423,516.576,2181.847,3124.256
SWE,2011,9,1,September 2011,2816.92,656.457,2160.463,3353.114
SWE,2011,10,1,October 2011,2727.798,671.283,2056.515,3288.969
SWE,2011,11,1,November 2011,2366.802,665.08,1701.722,2930.908
SWE,2011,12,1,December 2011,2159.2,565.565,1593.635,2643.83
SWE,2012,1,1,January 2012,2063.957,520.777,1543.18,5137.484
SWE,2012,2,1,February 2012,2095.665,577.553,1518.112,5301.2
SWE,2012,3,1,March 2012,2459.172,672.41,1786.762,6213.728
SWE,2012,4,1,April 2012,2516.209,600.828,1915.381,6197.638
SWE,2012,5,1,May 2012,2806.208,683.221,2122.987,6936.382
SWE,2012,6,1,June 2012,2877.018,558.438,2318.58,6856.692
SWE,2012,7,1,July 2012,2729.52,397.654,2331.866,6261.704
SWE,2012,8,1,August 2012,2754.328,526.709,2227.619,6548.35
SWE,2012,9,1,September 2012,2810.983,636.771,2174.212,6883.164
SWE,2012,10,1,October 2012,2765.716,683.715,2082.001,6854.058
SWE,2012,11,1,November 2012,2393.372,671.986,1721.386,6088.162
SWE,2012,12,1,December 2012,2078.701,488.036,1590.665,5114.138
SWE,2013,1,1,January 2013,2031.207,497.631,1533.576,2516.557
SWE,2013,2,1,February 2013,2028.734,532.475,1496.259,2542.938
SWE,2013,3,1,March 2013,2404.753,605.886,1798.867,2992.278
SWE,2013,4,1,April 2013,2580.425,624.125,1956.3,3186.532
SWE,2013,5,1,May 2013,2910.807,692.591,2218.216,3589.594
SWE,2013,6,1,June 2013,3014.715,558.653,2456.062,3569.639
SWE,2013,7,1,July 2013,2963.348,421.1,2542.248,3386.992
SWE,2013,8,1,August 2013,2941.941,535.027,2406.914,3473.217
SWE,2013,9,1,September 2013,2959.758,672.026,2287.732,3622.927
SWE,2013,10,1,October 2013,2900.813,706.293,2194.52,3588.009
SWE,2013,11,1,November 2013,2459.147,677.268,1781.879,3118.119
SWE,2013,12,1,December 2013,2247.577,540.58,1706.997,2775.459
SWE,2014,1,1,January 2014,2171.02,532.187,1638.833,2689.931
SWE,2014,2,1,February 2014,2142.331,564.918,1577.413,2687.795
SWE,2014,3,1,March 2014,2515.145,660.022,1855.123,3158.605
SWE,2014,4,1,April 2014,2707.337,628.325,2079.012,3329.087
SWE,2014,5,1,May 2014,2978.26,678.956,2299.304,3651.612
SWE,2014,6,1,June 2014,3237.905,644.197,2593.708,3876.258
SWE,2014,7,1,July 2014,3105.789,439.05,2666.739,3543.705
SWE,2014,8,1,August 2014,3070.232,560.08,2510.152,3626.474
SWE,2014,9,1,September 2014,3033.431,693.742,2339.689,3721.914
SWE,2014,10,1,October 2014,3013.014,725.61,2287.404,3732.308
SWE,2014,11,1,November 2014,2481.019,674.194,1806.825,3142.329
SWE,2014,12,1,December 2014,2310.56,554.46,1756.1,2853.36
SWE,2015,1,1,January 2015,2201.578,513.791,1687.787,2711.581
SWE,2015,2,1,February 2015,2205.212,560.57,1644.642,2757.487
SWE,2015,3,1,March 2015,2598.818,669.911,1928.907,3257.887
SWE,2015,4,1,April 2015,2767.361,640.906,2126.455,3401.939
SWE,2015,5,1,May 2015,3060.472,675.39,2385.082,3737.988
SWE,2015,6,1,June 2015,3289.8,635.044,2654.756,3935.739
SWE,2015,7,1,July 2015,3282.679,459.563,2823.116,3758.88
SWE,2015,8,1,August 2015,3211.651,578.437,2633.214,3800.056
SWE,2015,9,1,September 2015,3232.347,716.848,2515.499,3957.854
SWE,2015,10,1,October 2015,3118.744,714.459,2404.285,3832.173
SWE,2015,11,1,November 2015,2626.889,712.134,1914.755,3331.942
SWE,2015,12,1,December 2015,2415.712,569.799,1845.913,2978.765
SWE,2016,1,1,January 2016,2327.305,523.972,1803.333,2846.618
SWE,2016,2,1,February 2016,2426.724,614.077,1812.647,3030.996
SWE,2016,3,1,March 2016,2824.061,669.809,2154.252,3485.122
SWE,2016,4,1,April 2016,2857.043,690.817,2166.226,3534.72
SWE,2016,5,1,May 2016,3248.608,712.881,2535.727,3958.111
SWE,2016,6,1,June 2016,3379.659,615.244,2764.415,4001.225
SWE,2016,7,1,July 2016,3482.287,490.362,2991.925,3990.51
SWE,2016,8,1,August 2016,3355.74,589.035,2766.705,3952.347
SWE,2016,9,1,September 2016,3361.783,732.609,2629.174,4096.795
SWE,2016,10,1,October 2016,3227.602,735.701,2491.901,3958.709
SWE,2016,11,1,November 2016,2799.992,711.81,2088.182,3507.321
SWE,2016,12,1,December 2016,2661.754,615.289,2046.465,3276.963
SWE,2017,1,1,January 2017,2548.194,564.502,1983.692,3104.786
SWE,2017,2,1,February 2017,2516.505,609.54,1906.965,3113.492
SWE,2017,3,1,March 2017,2960.279,723.294,2236.985,3669.282
SWE,2017,4,1,April 2017,3124.891,638.226,2486.665,3780.192
SWE,2017,5,1,May 2017,3553.039,741.344,2811.695,4279.427
SWE,2017,6,1,June 2017,3681.663,638.762,3042.901,4372.196
SWE,2017,7,1,July 2017,3790.568,522.499,3268.069,4329.312
SWE,2017,8,1,August 2017,3637.417,617.4,3020.017,4261.857
SWE,2017,9,1,September 2017,3557.4,727.001,2830.399,4289.127
SWE,2017,10,1,October 2017,3423.537,759.065,2664.472,4177.062
SWE,2017,11,1,November 2017,2929.925,724.019,2205.906,3644.23
SWE,2017,12,1,December 2017,2732.795,593.718,2139.077,3321.225
THA,2014,1,1,January 2014,8089.911,3282.039,4807.872,8089.911
THA,2014,2,1,February 2014,7295.372,3011.982,4283.39,7295.372
THA,2014,3,1,March 2014,7737.756,3268.214,4469.542,7737.756
THA,2014,4,1,April 2014,7610.519,3267.183,4343.336,7610.519
THA,2014,5,1,May 2014,6664.287,2872.392,3791.895,6664.287
THA,2014,6,1,June 2014,5838.276,2558.325,3279.951,5838.276
THA,2014,7,1,July 2014,6936.275,3045.698,3890.577,6936.275
THA,2014,8,1,August 2014,7749.707,3362.081,4387.626,7749.707
THA,2014,9,1,September 2014,6705.882,2825.766,3880.116,6705.882
THA,2014,10,1,October 2014,7336.947,2867.98,4468.967,8160.7
THA,2014,11,1,November 2014,7571.452,2865.23,4706.222,8379.967
THA,2014,12,1,December 2014,8036.049,3150.053,4885.996,9359.693
THA,2015,1,1,January 2015,9519.564,4053.382,5466.182,9519.561
THA,2015,2,1,February 2015,9180.195,3838.976,5341.219,9180.195
THA,2015,3,1,March 2015,9723.763,4100.073,5623.69,9723.762
THA,2015,4,1,April 2015,9229.329,3918.863,5310.466,9229.329
THA,2015,5,1,May 2015,8605.741,3686.001,4919.74,8605.741
THA,2015,6,1,June 2015,8044.421,3381.199,4663.222,8044.412
THA,2015,7,1,July 2015,9272.962,3974.227,5298.735,9272.962
THA,2015,8,1,August 2015,9592.841,4138.377,5454.464,9592.836
THA,2015,9,1,September 2015,7720.738,3457.9,4262.838,7720.738
THA,2015,10,1,October 2015,8160.7,3574.568,4586.132,9097.094
THA,2015,11,1,November 2015,8379.967,3435.984,4943.983,9476.683
THA,2015,12,1,December 2015,9359.693,3893.304,5466.389,10353.665
THA,2016,1,1,January 2016,10919.106,4696.301,6222.805,10919.106
THA,2016,2,1,February 2016,10686.642,4498.84,6187.802,10686.642
THA,2016,3,1,March 2016,10719.026,4449.571,6269.455,10719.026
THA,2016,4,1,April 2016,10239.61,4334.646,5904.964,10239.61
THA,2016,5,1,May 2016,9633.787,4246.889,5386.898,9633.787
THA,2016,6,1,June 2016,8874.089,3860.278,5013.811,8874.089
THA,2016,7,1,July 2016,10562.337,4578.636,5983.701,10562.337
THA,2016,8,1,August 2016,10473.197,4528.854,5944.343,10473.197
THA,2016,9,1,September 2016,8888.754,3908.608,4980.146,8888.754
THA,2016,10,1,October 2016,9097.094,4178.103,4918.991,9654.65
THA,2016,11,1,November 2016,9476.683,4172.057,5304.626,9768.324
THA,2016,12,1,December 2016,10353.673,4404.514,5949.159,11273.057
THA,2017,1,1,January 2017,12089.976,5425.08,6664.896,12090.013
THA,2017,2,1,February 2017,11177.333,4835.749,6341.584,11177.347
THA,2017,3,1,March 2017,11627.808,5040.725,6587.083,11627.49
THA,2017,4,1,April 2017,11133.376,4782.017,6351.359,11133.135
THA,2017,5,1,May 2017,10196.045,4416.666,5779.379,10196.045
THA,2017,6,1,June 2017,9826.108,4203.164,5622.944,9826.11
THA,2017,7,1,July 2017,11184.018,4713.718,6470.3,11183.999
THA,2017,8,1,August 2017,11400.918,4832.571,6568.347,11400.96
THA,2017,9,1,September 2017,9844.193,4216.343,5627.85,9844.197
THA,2017,10,1,October 2017,9676.856,4547.981,5128.875,10851.529
THA,2017,11,1,November 2017,9768.942,4549.494,5219.448,11330.033
THA,2017,12,1,December 2017,11273.828,5095.953,6177.875,12455.384
USA,2010,1,1,January 2010,53043.0,45720.0,7323.0,95385.98334
USA,2010,2,1,February 2010,49091.0,42634.0,6456.0,87789.55647
USA,2010,3,1,March 2010,62735.0,54673.0,8062.0,111729.6089
USA,2010,4,1,April 2010,60145.0,52738.0,7407.0,108069.15
USA,2010,5,1,May 2010,61941.0,54078.0,7863.0,111643.1055
USA,2010,6,1,June 2010,65515.0,56939.0,8576.0,117370.3649
USA,2010,7,1,July 2010,69078.0,59417.0,9662.0,123363.848
USA,2010,8,1,August 2010,66814.0,57645.0,9170.0,119523.491
USA,2010,9,1,September 2010,57842.0,50601.0,7241.0,104497.052
USA,2010,10,1,October 2010,62648.0,55146.0,7501.0,113177.638
USA,2010,11,1,November 2010,58653.0,51719.0,6934.0,105820.322
USA,2010,12,1,December 2010,59040.0,51330.0,7711.0,106451.632
USA,2011,1,1,January 2011,54179.0,46542.0,7636.0,98398.146
USA,2011,2,1,February 2011,50554.0,43882.0,6672.0,90962.878
USA,2011,3,1,March 2011,64164.0,55948.0,8216.0,115608.226
USA,2011,4,1,April 2011,61033.0,53110.0,7924.0,111450.931
USA,2011,5,1,May 2011,64348.0,56225.0,8123.0,117691.731
USA,2011,6,1,June 2011,66777.0,58041.0,8736.0,121268.441
USA,2011,7,1,July 2011,70590.0,60596.0,9993.0,127023.415
USA,2011,8,1,August 2011,66953.0,57720.0,9233.0,121357.938
USA,2011,9,1,September 2011,58629.0,51320.0,7309.0,107700.594
USA,2011,10,1,October 2011,61750.0,54451.0,7299.0,113386.779
USA,2011,11,1,November 2011,58822.0,51961.0,6861.0,107318.256
USA,2011,12,1,December 2011,59594.0,51779.0,7815.0,108081.871
USA,2012,1,1,January 2012,54929.0,47291.0,7638.0,99688.135
USA,2012,2,1,February 2012,53576.0,46624.0,6952.0,97230.042
USA,2012,3,1,March 2012,65008.0,56458.0,8549.0,117293.49
USA,2012,4,1,April 2012,61992.0,53912.0,8080.0,113628.104
USA,2012,5,1,May 2012,64126.0,55951.0,8175.0,117710.019
USA,2012,6,1,June 2012,67144.0,58136.0,9007.0,122529.382
USA,2012,7,1,July 2012,69802.0,59909.0,9892.0,126497.23
USA,2012,8,1,August 2012,68366.0,58923.0,9441.0,124301.749
USA,2012,9,1,September 2012,57935.0,50429.0,7507.0,106811.818
USA,2012,10,1,October 2012,61412.0,54062.0,7351.0,112695.797
USA,2012,11,1,November 2012,59208.0,52099.0,7108.0,108648.615
USA,2012,12,1,December 2012,59324.0,51347.0,7977.0,108226.975
USA,2013,1,1,January 2013,55797.0,48011.0,7786.0,101821.282
USA,2013,2,1,February 2013,52891.0,45908.0,6982.0,95393.059
USA,2013,3,1,March 2013,65540.0,56764.0,8776.0,119326.253
USA,2013,4,1,April 2013,61418.0,53423.0,7995.0,112837.389
USA,2013,5,1,May 2013,65208.0,56760.0,8448.0,119482.586
USA,2013,6,1,June 2013,67517.0,58186.0,9330.0,123048.86
USA,2013,7,1,July 2013,69726.0,59509.0,10218.0,126842.247
USA,2013,8,1,August 2013,68231.0,58373.0,9858.0,124646.02
USA,2013,9,1,September 2013,58648.0,51037.0,7611.0,107683.7
USA,2013,10,1,October 2013,62622.0,54961.0,7661.0,115801.571
USA,2013,11,1,November 2013,58020.0,50766.0,7255.0,106699.242
USA,2013,12,1,December 2013,62919.0,54551.0,8368.0,115791.42
USA,2014,1,1,January 2014,56265.0,48165.0,8100.0,102996.103
USA,2014,2,1,February 2014,52843.0,45693.0,7150.0,96106.557
USA,2014,3,1,March 2014,66911.0,57998.0,8913.0,121321.942
USA,2014,4,1,April 2014,63883.0,55443.0,8442.0,117667.928
USA,2014,5,1,May 2014,66912.0,58075.0,8836.0,122835.841
USA,2014,6,1,June 2014,69069.0,59490.0,9579.0,125813.755
USA,2014,7,1,July 2014,72422.0,61958.0,10464.0,131168.267
USA,2014,8,1,August 2014,70057.0,60007.0,10050.0,128173.826
USA,2014,9,1,September 2014,60444.0,52785.0,7659.0,111278.129
USA,2014,10,1,October 2014,64978.0,57359.0,7619.0,119926.253
USA,2014,11,1,November 2014,60158.0,52824.0,7334.0,111327.141
USA,2014,12,1,December 2014,64177.0,55691.0,8486.0,120260.888
USA,2015,1,1,January 2015,58229.0,49917.0,8314.0,106296.95
USA,2015,2,1,February 2015,54572.0,47337.0,7235.0,99599.885
USA,2015,3,1,March 2015,68640.0,59753.0,8888.0,125402.715
USA,2015,4,1,April 2015,66343.0,57882.0,8461.0,122461.244
USA,2015,5,1,May 2015,69353.0,60449.0,8904.0,128811.239
USA,2015,6,1,June 2015,71710.0,62011.0,9700.0,132841.587
USA,2015,7,1,July 2015,76191.0,65324.0,10866.0,140329.058
USA,2015,8,1,August 2015,73366.0,62978.0,10388.0,135691.714
USA,2015,9,1,September 2015,64189.0,56239.0,7951.0,119637.057
USA,2015,10,1,October 2015,69207.0,61157.0,8050.0,128590.933
USA,2015,11,1,November 2015,64974.0,57366.0,7608.0,120680.679
USA,2015,12,1,December 2015,66801.0,58041.0,8760.0,122907.624
USA,2016,1,1,January 2016,61202.0,52642.0,8559.0,114394.533
USA,2016,2,1,February 2016,58836.0,51265.0,7571.0,109807.277
USA,2016,3,1,March 2016,70927.0,61763.0,9164.0,132326.38
USA,2016,4,1,April 2016,67603.0,59045.0,8558.0,127403.668
USA,2016,5,1,May 2016,71873.0,62909.0,8965.0,135959.523
USA,2016,6,1,June 2016,74886.0,64923.0,9962.0,140430.217
USA,2016,7,1,July 2016,77423.0,66299.0,11125.0,144653.172
USA,2016,8,1,August 2016,73908.0,63686.0,10222.0,139427.402
USA,2016,9,1,September 2016,66882.0,58882.0,8001.0,127668.875
USA,2016,10,1,October 2016,69986.0,61987.0,7999.0,132866.017
USA,2016,11,1,November 2016,66963.0,59502.0,7461.0,126632.666
USA,2016,12,1,December 2016,68272.0,59350.0,8922.0,128260.553
USA,2017,1,1,January 2017,62949.0,54297.0,8652.0,117968.055
USA,2017,2,1,February 2017,58667.0,51252.0,7415.0,109592.856
USA,2017,3,1,March 2017,73321.0,64181.0,9140.0,136189.894
USA,2017,4,1,April 2017,70606.0,61292.0,9314.0,132670.5
USA,2017,5,1,May 2017,74011.0,64635.0,9376.0,139282.436
USA,2017,6,1,June 2017,77369.0,66926.0,10442.0,145140.001
USA,2017,7,1,July 2017,80255.0,68725.0,11531.0,150581.215
USA,2017,8,1,August 2017,77563.0,66856.0,10708.0,144966.412
USA,2017,9,1,September 2017,65316.0,57405.0,7913.0,123563.734
USA,2017,10,1,October 2017,73143.0,64908.0,8235.0,138308.935
USA,2017,11,1,November 2017,70018.0,62162.0,7856.0,131553.688
USA,2017,12,1,December 2017,70666.0,61577.0,9089.0,132184.624
